12,A1C19XPG91AIXX.csv,A shirtless man is sitting in a chair and fishing,part of the fishing pole, grass, and water,water,fishing poles, buckets, and the man sitting in a chair,water and the top of the man's head,the man sitting in a chair,the bottom of the chair and grass,water,water,water,?
12,A1DVKS3R9SLQ1H.csv,a person sitting on the chair and try to cat a fish using some instruments,fish tongle,water,a person sitting,water,a person with chair,grass,water,water,water,water
12,A1XUZFDVKP95VC.csv,a nab at a kaje suttubg ub a cgaur fusgubg,lake,lake,lake and the mans head,mans head,the man and chair,part of the chair,lake,lake,lake,lake
12,A2AVFNOKFHQ2ME.csv,A man; sitting in a chair; topless; beside a lake with two fishing poles and some buckets.,Some ground, some water and a fishing pole. ,Water,A man sitting beside a lake with buckets and two fishing poles. ,The top of a man's head and some water,A man sitting in a chair beside a lake.,A chair on some grass,Water,Water,Water,blurry image
12,A2SBISQJE2ZPJQ.csv,one man try to catch the fish in pool water.,stick,water,bucket,head,body,grass,water,water,water,space
12,A3S0INU046UTYK.csv,A man is sitting on a chair by the grass; fishing in to a lake. There's a bucket nearby where presumably fish that are caught have been stored. The man is shirtless and is fishing with multiple rods.,rod,lake,bucket,head,man,grass,lake,lake,lake,lake
12,A70L26UXLTGLC.csv,A man is shirtless and fishing at a pond. He is using two fishing rods. There is a yellow bucket beside him and the man is sitting in a portable chair.,fishing rod,pond,fishing equipment,The man's head and the pond.,Man is chair,The ground behind the man.,The pond,The pond,The pond,The pond
12,AKLV0WIZZ356X.csv,A man is sitting in a chair. He is fishing. He is outside on the grass by a lake. There are fishing poles and buckets.,fishing pole,lake,buckets, pole, part of the man,head,man in chair,bottom of chair,lake,lake,lake,lake
12,AYXIDCIGUA037.csv,A man is sitting in a chair by a lake fishing.,fishing pol,water,buckets,water and man's head,man in chair,grass,water,water,water,water13,A175PJR0W3LO8I.csv,Middle aged woman wearing a pink shirt and black capri pants; seated on a milk crate as she tends her table of goods at a flea market.,items for sale on a table at a flea market,various items for sale at a flea market,a warning sign marked \flammable gas\ for sale at a flea market,a warning sign marked \oxygen\ for sale at a flea market,various office gadgets for sale at a flea market,womans left shoulder and elbow resting on her knees.,woman's bare left leg and shoe.,side view of woman wearing glasses,side view of woman's torso,right arm and leg of a woman wearing a skirt, perhaps a customer of the flea market
13,A1C19XPG91AIXX.csv,A woman is sitting on a crate surrounded by other people at a market,boxes,items for sale,box that says flammable gas,box that says oxygen,items for sale,woman's hands holding a cigarette,woman's legs and feet, wearing blue shoes,side of the woman's face,back of woman's pink shirt,woman in background wearing a skirt and carrying a bag
13,A1DVKS3R9SLQ1H.csv,a lady was waiting and sitting on the bench on the road and she was wearing pink t-shirt and glass.,things,things,red advertisement,yellow advertisement,things,hand,leg,face,person back,another person hand
13,A1XUZFDVKP95VC.csv,a woman sitting on a box at an outdoor area,signs,?,sign,sign,jewlery,womans arm,womans foot,woman,woman,someone behind her
13,A2AVFNOKFHQ2ME.csv,It's an elderly woman; at what looks like a flea market; sitting on a basket surrounded by other people and tables overflowing with stuff for sale. ,Items on baskets and table ,A table full of cups and mugs.,A Flammable gas sign sitting on the ground.,An Oxygen sign sitting on the ground.,A calculator and other stuff sitting on a table. ,A woman sitting with her arms crossed, in her lap, holding a cigarette in one hand.,A woman's legs and blue shoes,An older woman's head and shoulders.,A woman's waist.,A young woman's waist and arm.
13,A2SBISQJE2ZPJQ.csv,one old woman sitting on the footstool in the market,CLOTH,TABLE WITH THINGS,BOX,BOX,TABLE,HAND,LEG,FACE,BACK,HAND
13,A3S0INU046UTYK.csv,A woman is sitting on a basket by what appears to be some kind of street market. There are other people nearby; and lots of boxes with foods and other items of interest.,boxes,items,box,box,table,arm,leg,head,butt,woman
13,A70L26UXLTGLC.csv,Many people are shopping at a flea market. A woman in a pink shirt is sitting on a small crate. She is wearing blue shoes and smoking a cigarette. ,merchandise,merchandise,a sign,a sign,some merchandise,arms and a cigarette,a leg and a blue shoe,a woman in a pink shirt,a pink shirt,the arm and hand of a woman
13,AKLV0WIZZ356X.csv,A woman is sitting on a crate. There are men and women around. It is a flea market or sale outside during the day. There are a lot of items.,items for sale,items for sale,sign,sign,items for sale,woman's hand with a cigarette,foot,face,torso,male and female torso
13,AYXIDCIGUA037.csv,A woman is sitting on a crate at a rummage sale.,items for sale,items for sale,flammable sign,oxygen sign,calculators,woman's arms,woman's foot,woman's face,woman's butt,shopper's haND14,A175PJR0W3LO8I.csv,a caucasian woman and child; perhaps mother and child seated and gazing upwards in awe; in a church or other religious setting,the back and buttock of a fat woman in the background,the chest area of the mother,the head and upper torso of the fat woman in the background,the neck and shoulder of the woman,wall and background of the church,face of the mother,face of the child, gazing upwards.,head and hair of another bystander (woman) in the background,religious objects in the background,the back of a chair.
14,A1C19XPG91AIXX.csv,A woman and a boy are looking up surprised; while two woman in blue shirts walk in the backgroud,The woman's shoulder and the back of the woman in the background,part of the woman's shirt,back of the head of woman in background,front of the woman's green shirt and sunglasses,ornate wall,woman's surprised face,boy's surprised face,back of the head of woman in background,?,woman's shoulder and a chair
14,A1DVKS3R9SLQ1H.csv,two person watching upside and reacted as very interested and think about that situation.,person shoulder,hand,another person back,neck,curtain,one person face,another person face,another person back,?,?
14,A1XUZFDVKP95VC.csv,a woman and her soon looking up at something,background person and woman,womans shirt,background person,woman,rug,woman,child,background person,background person and rug,?
14,A2AVFNOKFHQ2ME.csv,A woman and young boy sitting in chairs staring up at something in what looks like a church or museum. ,A woman, walking away from the camera, butt. ,A piece of a woman's green shirt,A woman's back and head.,A woman's neck and chest.,Some red wallpaper with gold decoration.,A woman looking up at something.,A boy looking up at something.,The back of a woman.,Some golden decorations.,A shoulder
14,A2SBISQJE2ZPJQ.csv,ONE WOMEN AND ONE BOY SAW THE SHEELING ROOF,DRESS,DRESS,HEAD,GLASS,SCREEN,WOMAN,BOY,WOMAN,LIGHT,SHOULDER
14,A3S0INU046UTYK.csv,A woman and a boy are gazing up at some kind of display. They woman and the boy appear to be at some kind of art gala or museum of some sort. There are people walking behind the woman and boy.,shoulder,arm,woman,chest,mural,face,face,woman,murals,shoulder
14,A70L26UXLTGLC.csv,Some people are visiting a museum. A woman and a boy are sitting in some chairs and looking up at the ceiling. Two other women in the background are also looking at pieces in the museum. ,a blue shirt and a green shirt,a green shirt,the back of a woman,a woman's shirt and glasses,a piece of art,a woman looking up,a boy looking up,a woman looking at art,art in a museum,a boy's shoulder
14,AKLV0WIZZ356X.csv,Two people are in a church. A woman and a boy. There are others walking around. There are chairs and many candles.,torso,shoulder,back,chest,wall,woman's face,boy's face,back,candles,chair
14,AYXIDCIGUA037.csv,A man and a boy are sitting chairs looking up at the ceiling.,person' butt,shirt,back of woman,shirt and sunglasses,wall,man's face,child's face,back of woman's head,wall and vase,15,A175PJR0W3LO8I.csv,A caucasian man playing the accordion outside. Perhaps a street musician.,A store light fixture,A store decoration,The top of a guitar case,Street performer's face,Top of accordion,Side of accordion,Store sign, behind the street performer,left hand of street musician on accordion,bottom part of accordion,part of store sign, behind the street performer
15,A1C19XPG91AIXX.csv,A man is playing an accordion in front of a shop,?,reflection of city in window,top of man's instrument case,man's face,man's accordion,man's hand playing accordion,part of word \antique\ on shop window,man's hand playing accordion,bottom of accordion,part of shop name on window
15,A1DVKS3R9SLQ1H.csv,a person playing trampolin and looking very smiley person and he wearing black jacket.,?,?,hand,person face,music instrument,music instrument,unidentified word,hand,music instrument,unidentified word
15,A1XUZFDVKP95VC.csv,a man playing an accordian,?,?,?,mans face,accordion,accordion,sign,mans hand and accordion,accordion,sign
15,A2AVFNOKFHQ2ME.csv,A man sitting in a window; outside; playing an accordion. ,A light.,A reflection in a window. ,The top of a musical instrument case. ,A man's head and face,A piece of an accordion. ,A man's hand playing an accordion.,A sign with the word \antiques\ on it.,A man's hand playing an accordion.,A piece of an accoridion,A piece of a sign.
15,A2SBISQJE2ZPJQ.csv,ONE MAN PLAY THE MUSIC INSTRUMENTS IN HIS HAND.,BALL,WALL,BAG,FACE,Accordion,Accordion,WALL,HAND,Accordion,STICKER
15,A3S0INU046UTYK.csv,A man is playing an accordion for passerby pedestrians. The man is dressed and styled; and appears to be a street performer or such.,window,glass,case,face,accordion,accordion,logo,hand,accordion,logo
15,A70L26UXLTGLC.csv,A man is playing the accordion on a public street. He has a guitar case beside him. He is sitting in front of a store front. ,store merchandise,a clock,a guitar case,the man's head,an accordion,playing the accordion,a store sign,a hand playing the accordion,the bottom of accordion,a store sign
15,AKLV0WIZZ356X.csv,A man is outside a business playing the accordion. It is during the day. There is a window and the top of a guitar.,window,window,top of guitar,face,accordion ,accordion ,sign,accordion ,accordion ,sign
15,AYXIDCIGUA037.csv,A man is standing in front of a wall playing the accordion. ,light,,Painting,instrument case,man's face,according keys,man's hand and keys,signage,according buttons being pushed,wall sign16,A175PJR0W3LO8I.csv,a partially balding caucasian man; playing the trumpet with a mute in the front. There is a microphone next to him.,a microphone,the top of the microphone stand,the man's left hand holding the mute in front of the trumpet,musician's right wrist,musician's left wrist and part of trumpet,musician's left sleeve,musician's face,,,
16,A1C19XPG91AIXX.csv,A man is playing a horn instrument in front of a microphone,microphone ,part of microphone stand,man's hand holding part of his instrument,man's arm and part of his jacket,man's hands playing horn,part of man's suit and arm,man's face,,,
16,A1DVKS3R9SLQ1H.csv,a person playing music instrument and wearing a coat on a party infront of microphone.,microphone,mic stand,hand,hand,another hand,neck,person face,?,?,?
16,A1XUZFDVKP95VC.csv,man playing a trumpet in front of a mic,mic ,flowers,mans hand and trumpet,mans sleeve,mans hand,?,mans face,,,
16,A2AVFNOKFHQ2ME.csv,A man in a suit playing a trumpet into a microphone.,A microphone,A microphone stand. ,A man's hand covering up the end of a trumpet. ,A man's arm,A man's arm holding a trumpet.,A piece of a man's suit.,A man blowing into a musical instrument.,,,
16,A2SBISQJE2ZPJQ.csv,ONE MAN PLAY THE INDIAN FLUTES IN HIS HAND,MIKE,HANDLE,FLUTES,HAND,HAND,DRESS,FACE,,,
16,A3S0INU046UTYK.csv,A man is playing a tuba / horn before an audience; presumably at some kind of event / ceremony. The man appears to be right in the middle of hitting the musical notes -- and is dressed in a suit for such an event.,microphone,stand,hand,arm,tuba,suit,face,,,
16,A70L26UXLTGLC.csv,A man is playing a trumpet into a microphone. He is using a trumpet mute while playing. He is dressed in a black suit. He is outdoors.,microphone,microphone stand,hand holding a trumpet mute,the man's wrist,man holding a trumpet,a jacket sleeve and cuff links.,the man's face,,,
